Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
A11 ,,17:44:43,2025-06-16,462,11,11,None,5803628.2020134553,5803628.2020134553,8,8,0,100,5.0331602096557617,24.886634340820105,0,100,25,0,A11,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,11,2025-Jun-16 17:21:29,58.7358212935765,0.065835477233073023,4.1772081595766051e-08,117.471642587153,32.46479426602896,55.272563745659909,0.55272563745659908,46350.882138869834,1.0004623311881391,1.0631813556384089,--,202.66805719194835,2014.9844279474046,--,--,--,--,4.2223376646947193,11.482555430915223,97.91460501472929,5.282014346612808,97.480828883401387,99.999471397097906,8.4446753293894385,5.8108036696941985e-07,--,71.285778114844589,10.440752247183529,72918.013698850089,94.717985653387188,2.5191711165986095,0.0005286029020866907,142.57155622968918,3.4418050620375977e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010482446459375779,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88929703585647646,Aqueous,
A12 ,,17:45:28,2025-06-16,507,12,12,None,4818991.4647662789,8031652.1221279502,8,8,0,100,5.0331602096557617,24.904898487971391,0,60.000002384185791,25,0,A12,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,12,2025-Jun-16 17:21:29,66.931443365757488,0.04911559673663056,3.667486711625321e-08,133.86288673151498,21.103627262567301,31.530213904462187,0.31530213904462184,62919.922255932419,1.0005736960856515,0.18861366602417159,--,1305.5351461110602,971.67888709601414,--,--,--,--,4.4976988108501263,11.478407182065368,113.51297966764764,2.5284614846393665,93.999534221927377,99.998311707935372,8.9953976217002527,5.4576837946919155e-07,--,69.009157466682296,8.6593590427045015,67585.35710584854,97.471538515360635,6.0004657780726083,0.0016882920646290056,138.01831493336459,3.5570667451248284e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.6629995689715207e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88892249285354352,Aqueous,
A13 ,,17:46:11,2025-06-16,550,13,13,None,5772215.3978803596,14430538.279669123,8,8,0,100,5.0331602096557617,24.945245431507875,0,40.000000596046448,25,0,A13,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,13,2025-Jun-16 17:21:29,60.559077175470016,0.05933518231518508,4.0577217549838414e-08,121.11815435094003,34.566888776747106,57.079616118636508,0.57079616118636511,49787.654052954029,1.0019922792967868,0.54504789978537549,--,0.0018921359879145306,2049.7599475854313,--,--,--,--,3.9755684835032592,6.8115857850372326,85.045824702087344,4.1517494859788355,92.962790713297807,99.999272829157405,7.9511369670065184,6.181050230585184e-07,--,60.684587196394411,11.7424115516966,50029.423959835047,92.167873575470963,2.2557703820046475,0.00072711047561161877,121.36917439278882,4.0493294305749226e-08,--,--,--,--,--,--,--,--,--,--,1777.7196618736721,9.6875790275563265,135272261.32806078,3.6803769385502103,4.7814389046975432,6.0366978946975966e-08,3555.4393237473441,1.3822870398905012e-09,--,--,--,--,--,--,--,--,--,--,0.00011080261921240123,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88809604918172735,Aqueous,
A14 ,,17:46:56,2025-06-16,595,14,14,None,5858489.6441304972,9764149.0188917387,8,8,0,100,5.0331602096557617,24.975817321999507,0,60.000002384185791,25,0,A14,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,14,2025-Jun-16 17:21:29,45.449598729702913,0.06845723825876629,5.4110547958977799e-08,90.899197459405826,25.942463926985958,57.079632498562951,0.57079632498562949,25437.092890224434,1.0008351089014624,4.326476314362421,--,2.2134010132861413e-07,2733.397883599187,--,--,--,--,4.8635533463172855,15.632323904378733,136.30534514920714,12.592387956767384,98.171014069320734,99.999430423460794,9.7271066926345711,5.0565965183502842e-07,--,74.472574431850745,19.255202339981064,80774.77506059478,87.407612043232618,1.8289859306792784,0.00056957653919835049,148.94514886370149,3.3022931066125207e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.2576770953285481e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88747070307554277,Aqueous,
A15 ,,17:47:40,2025-06-16,639,15,15,None,6763668.6888874909,15442165.569701672,8,8,0,100,5.0331602096557617,25.014323654608436,27.000001072883606,60.000002384185791,25,0,A15,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,15,2025-Jun-16 17:21:29,79.433685062815712,0.081524231749154158,3.0991920208984917e-08,158.86737012563142,26.880487357052719,33.840161558406592,0.3384016155840659,93931.158644913361,1.0001624898585977,0.67912933567671607,--,1062.4969259255358,872.4435434584309,--,--,--,--,5.0848534820631679,7.763972619502912,151.26169382476789,2.9715955052925604,72.555047459830476,99.99510876767944,10.169706964126336,4.8414422127529053e-07,--,--,--,--,--,--,--,--,--,--,103.55509611212162,11.16057793239561,174693.55272478578,97.028404494707431,27.444952540169506,0.0048912323205688012,207.11019222424324,2.3772875713494276e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011927639743554427,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88668412504972272,Aqueous,
A16 ,,17:48:24,2025-06-16,683,16,16,None,5214938.75339913,15311538.851389354,8,8,0,100,5.0331602096557617,25.048244484455239,14.852799475193024,40.000000596046448,25,0,A16,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,16,2025-Jun-16 17:21:29,67.566707942719418,0.073162720675553045,3.6467744314194236e-08,135.13341588543884,28.331019908855101,41.930442922974883,0.41930442922974881,64326.121625946536,1.0000159439470511,0.77834321544507012,--,1004.9712095808563,1260.6183223163093,--,--,--,--,6.9073280020843537,11.765163923087609,309.73934903162336,4.8747884192908071,85.370341805714219,99.990215409581722,13.814656004168707,3.5672338546300264e-07,--,82.67575141073317,8.2886656658408686,103147.82018973978,95.125211580709205,14.629658194285774,0.0097845904182815215,165.35150282146634,2.9803242031218422e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010866234108460469,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88599219961370901,Aqueous,
A17 ,,17:49:08,2025-06-16,727,17,17,None,5868560.7665754063,9848326.5196906012,8,8,0,100,5.0331602096557617,25.123066286196547,0.68430202081799507,60.000002384185791,25,0,A17,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,17,2025-Jun-16 17:21:29,63.269365029211585,0.081455756585993092,3.9021537106417062e-08,126.53873005842317,32.066818451524497,50.683009757912359,0.50683009757912356,55158.335526122275,1.0002474397431644,1.3657514940240612,--,581.70206262714862,1677.0276472317325,--,--,--,--,4.2416284548662349,14.331073618558769,98.964512730068378,4.448773650431332,91.234677635117436,99.998970519477652,8.4832569097324697,5.8205660902580978e-07,--,97.356600298299171,18.796211932148978,151201.47228904607,95.55122634956868,8.765322364882568,0.0010294805223467944,194.71320059659834,2.5359018984046801e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00018609319015128873,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88446921495321718,Aqueous,
A18 ,,17:49:52,2025-06-16,771,18,18,None,6402982.9902858278,21490334.579991944,8,8,0,100,5.0331602096557617,25.192731774825425,0.68430202081799507,30.000001192092896,25,0,A18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,18,2025-Jun-16 17:21:29,74.196131966352297,0.052583413363417673,3.333595722712191e-08,148.39226393270459,23.827008624977331,32.113545536016353,0.32113545536016352,80074.961993787176,1.0001314744420431,0.15828681175571049,--,1176.3185142767866,896.95121618034489,--,--,--,--,3.872006244748146,10.283752509707329,79.952385293204387,1.6219073292119375,80.539541183599482,99.998108678015015,7.7440124894962921,6.3879005489803751e-07,--,--,--,--,--,--,--,--,--,--,103.05244705516499,19.994422300576794,172715.96701076772,98.378092670788078,19.460458816400518,0.0018913219849914981,206.10489411032998,2.4001361950426832e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.3604165944185836e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88305519343801997,Aqueous,
A19 ,,17:50:40,2025-06-16,819,19,19,None,5182593.894707514,10436605.693077564,8,8,0,100,5.0331602096557617,25.126691065883293,0.68430202081799507,50,25,0,A19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,19,2025-Jun-16 17:21:29,57.093986138801519,0.086372278764175636,4.3246298160318189e-08,114.18797227760304,24.951734022124313,43.702911128790355,0.43702911128790356,43375.929465942027,1.0020323954670365,2.0430503617044402,--,1104.2707332492532,1562.4395773892254,--,--,--,--,4.1785186853274032,10.849520037155369,95.55353283543927,4.4836068931174751,84.614730101098203,99.998788018114581,8.3570373706548065,5.909040340994e-07,--,83.309269882320933,29.53957627346762,105006.67503703746,93.375323034062333,4.3976016431158911,0.0012119776377653092,166.61853976464187,2.9637800825855674e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7144.8947151000893,27.434710855625223,3505565682.3249731,2.1410700728201735,10.987668255785897,4.2476547865782462e-09,14289.789430200179,3.4557591765508558e-10,--,0.00011734121216083456,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88439554652683727,Aqueous,
A20 ,,17:51:33,2025-06-16,872,20,20,None,5311615.9645997807,8171717.1683518467,8,8,0,100,5.0331602096557617,25.047535132084182,0,64.999997615814209,25,0,A20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,20,2025-Jun-16 17:21:29,41.308619862413011,0.056995107284515401,5.9647583469195824e-08,82.617239724826021,23.578808350945096,57.079632361185737,0.57079632361185739,20341.859613650922,1.0006354447609571,3.0585257059613324,--,2.3569328407826972e-05,3013.1015853931244,--,--,--,--,4.792133700235663,15.16412865254917,131.66800012985661,13.263027780887356,97.541810371126061,99.999209462716351,9.584267400471326,5.1416748892448267e-07,--,83.622530242823586,28.675929748739428,105932.86659926032,86.736972219112644,2.4581896288739333,0.0007905372836548816,167.24506048564717,2.9465257079470102e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.8437733776346766e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88600665973890647,Aqueous,
A21 ,,17:52:19,2025-06-16,918,21,21,None,5149504.2246092204,10919220.2444955,8,8,0,100,5.0331602096557617,24.976684081627283,52.84000039100647,100,25,0,A21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,21,2025-Jun-16 17:21:29,77.566407618614036,0.091918359449236639,3.1706495410836015e-08,155.13281523722807,29.263037749260327,37.726431644409317,0.3772643164440932,88845.846495440623,1.000484762878775,0.92230315105374183,--,999.11317130584303,986.12204180517983,--,--,--,--,5.0395299201476949,6.6088904478479096,148.12584637651207,3.1294216756690023,77.177923023583674,99.995900179949174,10.07905984029539,4.8801356201146331e-07,--,--,--,--,--,--,--,--,--,--,101.768012773339,12.685748820563244,167721.04643551869,96.870578324331007,22.822076976416334,0.0040998200508183874,203.53602554667799,2.4166325745911792e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00017969759380396963,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88745298449518284,Aqueous,
A22 ,,17:53:03,2025-06-16,962,22,22,None,6762144.758127138,10584373.599901661,8,8,0,100,5.0331602096557617,24.928202768521036,36.111998558044434,100,25,0,A22,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,22,2025-Jun-16 17:21:29,63.121810598430315,0.063544895204287744,3.8912274865972934e-08,126.24362119686063,28.431544596365782,45.042346420070537,0.45042346420070539,54857.817995119934,1.0005275797477582,0.52794969882990639,--,927.83796422594935,1453.4523758503535,--,--,--,--,4.5471452701674071,11.15422723955532,116.45441810130723,4.0359063570490701,96.103089777921468,99.998915068618331,9.0942905403348142,5.401659938508137e-07,--,69.315577081284687,7.9445394343142572,68289.615030348636,95.964093642950928,3.8969102220785237,0.0010849313816642765,138.63115416256937,3.5435227512621907e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.2497878182400692e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88844498164683894,Aqueous,
A23 ,,17:53:46,2025-06-16,1005,23,23,None,5299950.9332889486,10599901.866577897,8,8,0,100,5.0331602096557617,24.896511793699574,0,50,25,0,A23,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,23,2025-Jun-16 17:21:29,66.963330122445399,0.078105136497122696,3.6649281787263582e-08,133.9266602448908,37.558897441026055,56.088753908068718,0.56088753908068723,62990.081622639453,1.0010775228693223,1.0849788817484234,--,100.08993494974764,1804.9913248860807,--,--,--,--,3.7477794131503699,14.784665798592464,74.079000203509494,3.8999698701207799,92.620708756270716,99.999358025814146,7.4955588263007398,6.5482988311953514e-07,--,99.075444539924945,21.435056984252267,157521.5488959974,96.100030129879229,7.3792912437292824,0.00064197418586963654,198.15088907984989,2.4770597462039063e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001174416242206362,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88909444550071037,Aqueous,
A24 ,,17:54:30,2025-06-16,1049,24,24,None,6866008.1545597399,16155313.418132531,8,8,0,100,5.0331602096557617,24.899429571867756,15.000000596046448,50,25,0,A24,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",1,24,2025-Jun-16 17:21:29,71.897499333584776,0.073411151146371492,3.4136752674168296e-08,143.79499866716955,20.160699073165095,28.040890517798058,0.28040890517798056,74390.5162463452,1.0003401801893699,0.34357830081904156,--,1269.4034131106562,823.00953271317553,--,--,--,--,4.6366158196061615,10.225360559092984,121.88661630087337,2.2465659474207746,90.99328093086514,99.997880801122733,9.2732316392123231,5.293402015891492e-07,--,77.933468224643647,11.689511560721174,89832.70589770416,97.753434052579223,9.0067190691348742,0.002119198877266258,155.86693644928729,3.1492851640672453e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014441873566224941,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88903461578263587,Aqueous,
B1 ,,17:55:24,2025-06-16,1103,25,25,None,4513035.5014803,4513035.5014803,8,8,0,100,5.0331602096557617,24.95027494620502,0,100,25,0,B1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,1,2025-Jun-16 17:21:29,50.825379950886699,0.060734171114523179,4.8354683679989467e-08,101.6507599017734,27.607496913597167,54.318328638712963,0.54318328638712965,33041.98461695305,1.0005521765276424,0.83641281211842911,--,347.81896381641019,2276.7796022255284,--,--,--,--,3.986926549857329,7.2227784491785023,85.615421525113092,5.2401424365754261,98.036128268970501,99.999367463359079,7.9738530997146579,6.1642599624223099e-07,--,59.707865817751077,11.901417629735906,48165.633169006222,94.759857563424561,1.9638717310294842,0.00063253664091198489,119.41573163550215,4.1161162550039591e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014160775174919507,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88799311920535406,Aqueous,
B2 ,,17:56:13,2025-06-16,1152,26,26,None,4578456.5764446696,4578456.5764446696,8,8,0,100,5.0331602096557617,24.973796554304684,0,100,25,0,B2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,2,2025-Jun-16 17:21:29,35.585824767110282,0.056625864487633223,6.910536866743992e-08,71.171649534220563,20.312256034014929,57.079626977729227,0.57079626977729225,14350.157440035788,1.0020046956025683,3.7475668178275057,--,0.0010862997461399564,3490.8617417959399,--,--,--,--,4.6943228436847466,16.823282524794177,125.46571197698964,16.227846417385209,94.447154919706847,99.99916060799778,9.3886456873694932,5.2386076155251741e-07,--,51.679258344805703,18.532787632510701,34355.484026128172,79.638324029865331,1.0166689319458881,0.00083937635103764174,103.35851668961141,4.7585271511800676e-08,--,--,--,--,--,--,--,--,--,--,3246.7195473473935,19.422617179730654,553677842.18713021,4.1338295527494457,4.5361761483472742,1.5651169463459933e-08,6493.4390946947869,7.5743269598855285e-10,--,--,--,--,--,--,--,--,--,--,6.5740313296190725e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88751201460168905,Aqueous,
B3 ,,17:56:57,2025-06-16,1196,27,27,None,5949873.0823668549,9916454.7432335839,8,8,0,100,5.0331602096557617,24.970439046336921,0,60.000002384185791,25,0,B3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,3,2025-Jun-16 17:21:29,70.298357666668039,0.059454763554859333,3.4978820549283443e-08,140.59671533333608,26.799742566862079,38.122857284856849,0.38122857284856848,70576.641384988397,1.0012958791891857,0.50377576670337154,--,1090.7870001251533,1098.8760998315704,--,--,--,--,3.8613451238643757,4.65643793164383,79.438252342918332,3.0913819933654829,96.676085473751812,99.999455725341704,7.7226902477287513,6.3681270615635669e-07,--,72.406905053785636,11.099956480683804,75629.610731428809,96.908618006634512,3.3239145262482048,0.00054427465831441066,144.81381010757127,3.3960209125153934e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014551767208282593,2,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88758066099491328,Aqueous,
B4 ,,17:57:43,2025-06-16,1242,28,28,None,5355692.379850883,6300814.3877973668,8,8,0,100,5.0331602096557617,24.968478272350207,0,85.000002384185791,25,0,B4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,4,2025-Jun-16 17:21:29,60.208665307562818,0.082984499933769759,4.0838413790083177e-08,120.41733061512564,26.610867238370968,44.197736492638001,0.44197736492638001,49116.202983114599,1.0011115061297431,0.96808897696146967,--,1017.9774137213133,1493.7140885903491,--,--,--,--,4.5262269491756575,11.344185157542329,115.2047837791055,4.0724542891171325,96.218163474363053,99.998740765011974,9.052453898351315,5.4323974807023144e-07,--,66.066973041257242,11.175594511336932,61034.891728489667,95.927545710882868,3.7818365256369373,0.0012592349880150317,132.13394608251448,3.7217179392241843e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011155322930209755,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88762075445351785,Aqueous,
B5 ,,17:58:28,2025-06-16,1287,29,29,None,4690616.5051335515,5518372.2041944768,8,8,0,100,5.0331602096557617,24.972162448953764,0,85.000002384185791,25,0,B5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,5,2025-Jun-16 17:21:29,60.001621022095755,0.085514752657729745,4.0983317509161195e-08,120.00324204419151,34.248703977809733,57.079631173960372,0.57079631173960377,48721.921347172029,1.0020377130961893,1.9175683653371343,--,0.00015469770227513345,2070.2749049810686,--,--,--,--,4.3527780870602983,11.903351020730875,105.13917774231659,5.7601139898359976,93.136298932712307,99.99936505793093,8.7055561741205967,5.6494161572883475e-07,--,65.933391538515494,6.8131696303947571,60746.534844063215,91.471072370074083,2.1432341761886256,0.0006349103717344178,131.86678307703099,3.7296208006779538e-08,--,--,--,--,--,--,--,--,--,--,2328.766701397933,6.6873513006786842,254436862.40342408,2.7688136400899181,4.7204668910990604,3.1697343138839291e-08,4657.5334027958661,1.0559518409193852e-09,--,--,--,--,--,--,--,--,--,--,0.00014931213269937695,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88754542379884349,Aqueous,
B6 ,,17:59:12,2025-06-16,1331,30,30,None,5243327.6915565133,8066658.2828932833,8,8,0,100,5.0331602096557617,25.005482318648696,0,64.999997615814209,25,0,B6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,6,2025-Jun-16 17:21:29,59.514377689341345,0.058114294586952379,4.1355189557072201e-08,119.02875537868269,26.057875585034431,43.784168795402252,0.43784168795402251,47801.218950573129,1.0004599450951583,0.23462476414879488,--,1051.9114250059706,1497.1391370447946,--,--,--,--,2.9965628526777381,16.054737335180398,43.891666294841059,1.9436056291079178,92.897439883867747,99.999025948870951,5.9931257053554763,8.2135049111836191e-07,--,40.601580173558609,23.690575073179428,19536.529593311207,41.689805494055619,1.5396757338190885,0.00082598065251341681,81.203160347117219,6.0619029116427135e-08,--,104.57807326368632,15.644703082705419,178758.15266189256,56.366588876836452,5.5628843823131611,0.00014807047653055217,209.15614652737264,2.3534841424244681e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.2086569741233425e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8868646240617335,Aqueous,
B7 ,,17:59:56,2025-06-16,1375,31,31,None,4908307.9789378261,4908307.9789378261,8,8,0,100,5.0331602096557617,24.990339589302021,0,100,25,0,B7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",2,7,2025-Jun-16 17:21:29,48.022186887609415,0.055395540380818897,5.1231430052408141e-08,96.04437377521883,27.410887793894737,57.079632499966884,0.57079632499966881,28934.534080701666,1.0009382040695827,0.69409367613603123,--,4.8305196148222067e-09,2587.9590535697644,--,--,--,--,3.9504592004766113,5.422332891862176,83.794336611325193,5.3220393056359274,98.015449904852971,99.999154731893185,7.9009184009532225,6.2277451396015226e-07,--,55.833882366068934,16.781345399021411,41168.988196335973,94.677960694364074,1.9845500951470245,0.0008452681068162345,111.66776473213787,4.4063661780957579e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010726828714375882,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88717391370484155,Aqueous,
