Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
I1,,13:28:06,2025-08-30,2970,65,65,None,5303668.4690754982,5303668.4690754982,8,8,0,100,5.0331602096557617,25.051195754771999,0,100,25,5,I1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,1,2025-Aug-30 12:37:26,45.331847278973463,0.052261524767817202,5.3572470631186555e-08,90.663694557946926,22.263430076546801,49.112117447005915,0.49112117447005915,25283.161129472966,1.0002571721041256,0.36175733541742155,--,949.61877129968423,2213.9721946951208,--,--,--,--,3.5153530537355211,12.873875056051155,63.772993508995185,3.7753047116963563,97.20575134759433,99.998712255918889,7.0307061074710422,6.9083788168292243e-07,--,55.931104605801281,32.62884684190194,41336.916200217311,96.224695288303636,2.7942486524056651,0.0012877440811189527,111.86220921160256,4.3420187642036083e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.6490038364009107e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89894012652866251,Aqueous,
I2,,13:28:53,2025-08-30,3017,66,66,None,3865626.77196179,3865626.77196179,8,8,0,100,5.0331602096557617,24.995663067919335,0,100,25,5,I2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,2,2025-Aug-30 12:37:26,37.342998219331804,0.053139032285328056,6.4938143743086028e-08,74.685996438663608,21.31524411372175,57.079627052246785,0.57079627052246784,16063.260630466149,1.0011637064089838,3.8338649646269989,--,0.0010070185755978263,3280.3541371788683,--,--,--,--,7.0987564060268777,11.637119667358389,330.19838223760678,22.246543702019228,97.607190982585607,99.99813296658462,14.197512812053755,3.4160701501265067e-07,--,73.725034344084591,14.11744991476983,78890.406862577554,77.753456297980776,2.3928090174143897,0.0018670334153812042,147.45006868816918,3.2892286965198893e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.3689567084865873e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90008988258227973,Aqueous,
I3,,13:29:37,2025-08-30,3061,67,67,None,4465539.4423225932,4465539.4423225932,8,8,0,100,5.0331602096557617,24.966953471772356,0,100,25,5,I3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,3,2025-Aug-30 12:37:26,44.985507706404356,0.032645058209983042,5.3865091684919939e-08,89.971015412808711,25.677561726390756,57.079630831275857,0.57079630831275852,24833.503180919102,1.0007360880510812,1.6964302706347352,--,0.00025586577202693785,2720.9985273674915,--,--,--,--,7.9799277615841637,20.210134619717536,434.18600793419085,20.136120169531178,90.165751591104865,99.996797186678833,15.959855523168327,3.0365544269251671e-07,--,86.378705443769391,18.523247472652518,114283.368566882,79.863879830468818,9.8342484088951334,0.0032028133211653991,172.75741088753878,2.8052614179030024e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.92382564058018e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90068527258837239,Aqueous,
I4,,13:30:24,2025-08-30,3108,68,68,None,3308678.5229308754,3308678.5229308754,8,8,0,100,5.0331602096557617,24.961521887095703,0,100,25,5,I4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,4,2025-Aug-30 12:37:26,44.412277826995485,0.046691837788035706,5.4552507535369746e-08,88.82455565399097,25.35036208176437,57.079626000077496,0.57079626000077499,24099.403263988348,1.0012274721168897,4.2160415603667678,--,0.0010093529965037151,2755.7230410365783,--,--,--,--,7.3999533491671556,22.73184510553623,363.91556330626412,21.111153109335721,92.736168597759331,99.998417145491203,14.799906698334311,3.2740762089977032e-07,--,88.363606652212681,21.962354427921749,120522.80692373049,78.888846890664283,7.2638314022406725,0.0015828545087909988,176.72721330442536,2.7418540421917435e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.31382676661984e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90079799022394547,Aqueous,
I5,,13:31:10,2025-08-30,3154,69,69,None,5227683.102113422,8410043.5728273336,8,8,0,100,5.0331602096557617,24.971133064092463,37.839999794960022,100,25,5,I5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,5,2025-Aug-30 12:37:26,51.20264193828136,0.058814991006815809,4.7329897947149679e-08,102.40528387656272,21.130889235172667,41.269138535162732,0.4126913853516273,33618.702271219059,1.0000393586945258,0.39229642717020496,--,1337.3024918709266,1609.2924623829747,--,--,--,--,5.3573163943725133,14.408801519424848,170.91081306292622,3.9778318820255292,93.874291873172766,99.995873094750294,10.714632788745027,4.5235629915547494e-07,--,61.823125734825993,22.51995088749976,52253.29374417619,96.022168117974473,6.1257081268272433,0.0041269052496916087,123.64625146965199,3.919917973668796e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.25194638992524e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90059855297277336,Aqueous,
I6,,13:31:56,2025-08-30,3200,70,70,None,5243610.335447086,6168953.1627856251,8,8,0,100,5.0331602096557617,25.005247190377329,0,85.000002384185791,25,5,I6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,6,2025-Aug-30 12:37:26,42.999540289454615,0.050532539083301818,5.6409863538224659e-08,85.999080578909229,24.543979397715457,57.079632090240565,0.57079632090240562,22343.812894487877,1.0009687605313835,3.246956084236944,--,6.579672347301036e-05,2849.5479312207094,--,--,--,--,7.9685606792095394,13.594802376528726,432.74026841241334,20.699128312252206,90.476765893722643,99.994736738723788,15.937121358419079,3.0439602552855775e-07,--,84.679077043607009,27.208851503953564,109091.07292650777,79.300871687747801,9.5232341062773624,0.0052632612762024177,169.35815408721402,2.8644598933044859e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014715349208094329,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89989127282390025,Aqueous,
I7,,13:32:43,2025-08-30,3247,71,71,None,5037963.8800440636,5037963.8800440636,8,8,0,100,5.0331602096557617,25.049072225299685,0,100,25,5,I7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,7,2025-Aug-30 12:37:26,40.752050100965896,0.048943306186843588,5.9589716420700177e-08,81.504100201931792,23.261117577733415,57.079625491484379,0.57079625491484376,19706.3579670008,1.0010868511629458,2.7559080985253495,--,0.0011888239320130673,3010.1778969466441,--,--,--,--,7.5798058853216119,34.353969231764268,384.9485088722148,19.517524904161476,96.106293437489342,99.999205696331799,15.159611770643224,3.2037800780378242e-07,--,73.532305733947965,26.575547009364307,78408.710738953174,80.482475095838524,3.8937065625106655,0.00079430366820394335,147.06461146789593,3.3024982486814532e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.0717797220568187e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8989840463407317,Aqueous,
I8,,13:33:30,2025-08-30,3294,72,72,None,5751193.1702239849,6390214.8028650871,8,8,0,100,5.0331602096557617,25.062884354376997,0,89.999997615814209,25,5,I8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",9,8,2025-Aug-30 12:37:26,48.956984537677116,0.06520143240757921,4.9620854771468309e-08,97.913969075354231,27.944463642300335,57.079625933240187,0.57079625933240186,30269.622081588655,1.0010496598108063,5.9610565744562303,--,0.00092754620054868271,2506.6003150534407,--,--,--,--,7.0484456604262995,29.740660706546617,324.74875260263065,16.428823951892245,93.426602783662261,99.99909925613153,14.096891320852599,3.4465576338800478e-07,--,89.833290325715254,32.2139964721338,125265.43994564134,83.571176048107759,6.5733972163377343,0.00090074386846165607,179.66658065143051,2.7042173463590691e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010295024911246913,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89869844297950618,Aqueous,
J1,,13:34:18,2025-08-30,3342,73,73,None,4933468.1946998509,6577957.5929331342,8,8,0,100,5.0331602096557617,25.012348754192821,0,75,25,5,J1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,1,2025-Aug-30 12:37:26,48.997035288388687,0.049670478648266778,4.9514273761931779e-08,97.994070576777375,21.776469802927355,44.444464190036292,0.44444464190036292,30327.594270736216,1.0013012444996674,0.55212284694823999,--,1218.8804750851793,1822.1856154797442,--,--,--,--,3.272795104235549,14.282351239941399,53.949286457446156,3.1896062389390902,96.065434855583746,99.99841643356342,6.545590208471098,7.412784917859929e-07,--,60.515100083677616,44.108000721583473,49703.099625818162,96.810393761060908,3.9345651444162506,0.0015835664365837843,121.03020016735523,4.0090037287184031e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.5291801548861987e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89974415675637365,Aqueous,
J2,,13:35:05,2025-08-30,3389,74,74,None,3703266.5967757339,3703266.5967757339,8,8,0,100,5.0331602096557617,24.962129884016907,0,100,25,5,J2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,2,2025-Aug-30 12:37:26,36.951379619994682,0.059351234952925533,6.5568323266677023e-08,73.902759239989365,21.091711523599781,57.079632047586358,0.57079632047586359,15671.871812859152,1.0018461779974361,4.9376085178712836,--,8.4440358880909743e-05,3312.1881173677166,--,--,--,--,7.0587078993045447,21.435225033742299,325.85613710849145,21.579869490331252,94.367077988871742,99.997608660986543,14.117415798609089,3.4324128985592691e-07,--,69.22641100357022,30.11655019861016,68084.249352475439,75.791468505441856,3.6255817266010926,0.0023910814964222533,138.45282200714044,3.4998781085856941e-08,--,--,--,--,--,--,--,--,--,--,1197.5760589401632,16.553160175204013,53677497.851642475,2.6286620042268845,2.0073402845271726,2.5751704044226047e-07,2395.1521178803264,2.0231199396368107e-09,--,--,--,--,--,--,--,--,--,--,9.2061931861187645e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90078537172203532,Aqueous,
J3,,13:35:49,2025-08-30,3433,75,75,None,3785036.7647824991,3785036.7647824991,8,8,0,100,5.0331602096557617,24.948771055820618,0,100,25,5,J3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,3,2025-Aug-30 12:37:26,41.182336324544579,0.049088217682176048,5.8811275584216155e-08,82.364672649089158,23.506724527814715,57.079628369225766,0.57079628369225766,20196.653321910668,1.0014246361447139,3.4178453328860532,--,0.00069153198515119023,2970.8551334513268,--,--,--,--,7.4615857016292342,32.299648557418088,371.04701228007519,20.213298331162729,93.990700331456878,99.999710492603683,14.923171403258468,3.2459397072338485e-07,--,74.035293311072593,29.102409857989464,79669.40334147992,77.110477973749809,3.1174675823995717,0.0002894945300134633,148.07058662214519,3.2713934428654976e-08,--,--,--,--,--,--,--,--,--,--,2170.353341633218,19.465423311600254,215770759.92442405,2.6762236950874536,2.8918320861435638,1.286630882415672e-08,4340.7066832664359,1.1159407476766399e-09,--,--,--,--,--,--,--,--,--,--,8.1010652799320539e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90106269316023735,Aqueous,
J4,,13:36:35,2025-08-30,3479,76,76,None,3766363.3398906682,3766363.3398906682,8,8,0,100,5.0331602096557617,24.950508111617182,0,100,25,5,J4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,4,2025-Aug-30 12:37:26,43.859879312394405,0.047730961582578911,5.52235173180499e-08,87.71975862478881,25.035056063092746,57.079628251548939,0.57079628251548942,23403.889314318676,1.0019192802556689,4.4744736457116279,--,0.00066784379128685299,2789.6192998086949,--,--,--,--,7.6622359819141606,33.699764593929011,394.81506046189304,22.431771724523106,95.730278077705435,99.999546923622844,15.324471963828321,3.1610835407479952e-07,--,84.575529041254839,27.630716407849519,108779.1999823668,77.568228275476912,4.2697219222945675,0.00045307637716303817,169.15105808250968,2.8638269629908242e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.8837425942507017e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90102662467661554,Aqueous,
J5,,13:37:21,2025-08-30,3525,77,77,None,5537020.9310200354,9228367.8516643345,8,8,0,100,5.0331602096557617,25.000819713766603,0,60.000002384185791,25,5,J5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,5,2025-Aug-30 12:37:26,49.171679431826199,0.061819536147053218,4.9323410129362011e-08,98.343358863652398,18.482426490638524,37.587543692225076,0.37587543692225078,30581.128792842708,0.99984208543853426,0.53161581840276073,--,1559.7952085464817,1528.6411565134681,--,--,--,--,5.4237010753157655,22.903465776376311,175.90729199254778,3.6908734070465656,89.547830030307367,99.996239535964406,10.847402150631531,4.4716972371569668e-07,--,65.910737925099696,31.850926982824401,60697.710957530799,96.309126592953433,10.452169969692639,0.003760464035586619,131.82147585019939,3.6796961886871619e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.7410838828110547e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89998301321367802,Aqueous,
J6,,13:38:08,2025-08-30,3572,78,78,None,5029129.184033202,5916622.4034940368,8,8,0,100,5.0331602096557617,25.022270081889562,0,85.000002384185791,25,5,J6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,6,2025-Aug-30 12:37:26,39.41694032370448,0.059129895335348646,6.1564584013551715e-08,78.833880647408961,22.499044466083049,57.079631958527784,0.57079631958527788,18228.776906293009,1.0008781524387422,4.2291701563043,--,9.4891516930308885e-05,3109.9389613024409,--,--,--,--,7.2998210431237789,21.014005340287476,352.49793271091437,20.348060397311063,94.226700786139986,99.998040077763164,14.599642086247558,3.3243109930780133e-07,--,78.28049755325398,22.745906110127926,90771.455171585301,79.651939602688927,5.7732992138600041,0.0019599222368413154,156.56099510650796,3.0999899208164723e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.8186912377729235e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89953869502792039,Aqueous,
J7,,13:38:52,2025-08-30,3616,79,79,None,4687379.4637425337,4687379.4637425337,8,8,0,100,5.0331602096557617,25.034467579484318,0,100,25,5,J7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,7,2025-Aug-30 12:37:26,39.07645943258489,0.056027800893711927,6.2120986653366176e-08,78.152918865169781,22.304698846968918,57.079630987165594,0.57079630987165597,17862.484251702663,1.0008540108504271,3.3507643745926279,--,0.00026751612577074232,3138.0455985744316,--,--,--,--,6.8027354058907363,22.27750892993452,298.87645007448833,18.042968844574613,95.224620210520655,99.998023117508609,13.605470811781473,3.5683707656340385e-07,--,73.129904886513998,28.275472760037768,77408.412047269434,81.957031155425398,4.7753797894793388,0.0019768824913865145,146.259809773028,3.3193920033664147e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.4889487476585311e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89928620540412796,Aqueous,
J8,,13:39:39,2025-08-30,3663,80,80,None,5541689.2395097222,6927111.4461651482,8,8,0,100,5.0331602096557617,25.048032280547947,0,80.000001192092896,25,5,J8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",10,8,2025-Aug-30 12:37:26,50.29368053870666,0.045969295052348244,4.8283134327346318e-08,100.58736107741332,28.70744478764243,57.079626068624684,0.57079626068624689,32238.865830173199,1.0006612490862923,3.314211160913803,--,0.00088393328754447352,2439.0252988303478,--,--,--,--,7.8727197509047233,47.110479906082674,420.66022086679925,16.850410752740981,94.515365344828012,99.999267227076047,15.745439501809447,3.0844950793376785e-07,--,--,--,--,--,--,--,--,--,--,103.38313583134526,46.21767399456192,174015.55382389188,83.149589247259016,5.4846346551719769,0.00073277292396551588,206.76627166269051,2.3488710356285764e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.0689316220516174e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89900555628947443,Aqueous,
K1,,13:40:28,2025-08-30,3712,81,81,None,4073397.3217743309,4073397.3217743309,8,8,0,100,5.0331602096557617,25.017582474925536,0,100,25,5,K1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,1,2025-Aug-30 12:37:26,36.782608665700614,0.05707909045305247,6.5965618793079689e-08,73.565217331401229,20.995377846882398,57.079632490722062,0.57079632490722065,15504.902560197472,1.0011262296312535,2.5512069683505771,--,1.7421786901547771e-06,3332.2575646383693,--,--,--,--,5.2406138491496295,15.026439771017708,162.32635464508624,14.062016714326058,97.742533483198329,99.998628889587394,10.481227698299259,4.6299681894142143e-07,--,56.166638188067893,23.628682552939789,41745.367490242606,84.447215931674847,1.5099709701506407,0.0013710525184149238,112.33327637613579,4.3199800090084454e-08,--,--,--,--,--,--,--,--,--,--,1110.5123034828614,8.3072118451547237,44987747.511641078,1.4907673539990911,0.74749554665101781,5.7894188251900997e-08,2221.0246069657228,2.184926302794522e-09,--,--,--,--,--,--,--,--,--,--,0.00010339239773225912,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89963576116841881,Aqueous,
K2,,13:41:14,2025-08-30,3758,82,82,None,3308191.7511682734,3308191.7511682734,8,8,0,100,5.0331602096557617,24.967829983333036,0,100,25,5,K2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,2,2025-Aug-30 12:37:26,24.677060312016263,0.040789607155726833,9.8196646023922065e-08,49.354120624032525,14.085575252629866,57.079632154446806,0.57079632154446802,6093.4998870072295,1.0017659665655498,2.9801651719743427,--,9.6589920799715467e-05,4960.4099786864981,--,--,--,--,9.1947546390662378,36.14988930450658,604.88092305440443,40.738858236883068,92.209305567742817,99.998505235930821,18.389509278132476,2.6354205756338945e-07,--,78.326581115619902,36.359040449101911,90896.536288457311,55.892276343071053,2.7254923924165788,0.0014947048800972506,156.6531622312398,3.0937192991905025e-08,--,--,--,--,--,--,--,--,--,--,2957.7594122118171,39.965204962361547,445181924.14399844,3.3688654200458834,5.0652020398406021,5.9189078314588103e-08,5915.5188244236342,8.1927033901582978e-10,--,--,--,--,--,--,--,--,--,--,7.5541696502575776e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90066708524716843,Aqueous,
K3,,13:42:01,2025-08-30,3805,83,83,None,2608434.9431315954,2608434.9431315954,8,8,0,100,5.0331602096557617,24.926003622591743,0,100,25,5,K3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,3,2025-Aug-30 12:37:26,23.313539900129886,0.041932579830665916,1.0382507827954754e-07,46.627079800259772,13.30728244273152,57.079630548329476,0.57079630548329474,5334.6800011340256,1.0015531570513194,2.9012839269658213,--,0.00057680499399684207,5244.7303850061171,--,--,--,--,9.7870221455082174,39.134307450648215,700.00777449725115,45.38602072128495,96.963460552163866,99.999380894117934,19.574044291016435,2.4732038705105512e-07,--,89.484233575857544,32.310976407508605,124129.54724344937,54.61397927871505,3.0365394478361232,0.00061910588206777809,178.96846715171509,2.7049794230537935e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010341201159376927,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90153566692659493,Aqueous,
K4,,13:42:45,2025-08-30,3849,84,84,None,3985949.6209028112,3985949.6209028112,8,8,0,100,5.0331602096557617,24.925877528721724,0,100,25,5,K4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,4,2025-Aug-30 12:37:26,41.210662197273521,0.047941867762464209,5.8735334871699232e-08,82.421324394547042,23.522894440381734,57.079632275207651,0.57079632275207648,20229.17182490326,1.0011047848131187,1.5553183351595885,--,3.7583853877245287e-05,2967.0192811986922,--,--,--,--,4.9667089068751364,17.501360775675028,143.166107948476,10.953856402372192,96.481321040291846,99.996690810564644,9.9334178137502729,4.873492869877565e-07,--,63.612915550342834,46.757841592876346,55861.674829227224,89.046143597627804,3.5186789597081582,0.0033091894353586837,127.22583110068567,3.8050795557794422e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.0067295721089575e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90153828759504062,Aqueous,
K5,,13:43:34,2025-08-30,3898,85,85,None,5290996.4300734475,5944939.8050898733,8,8,0,100,5.0331602096557617,24.986055788617055,10.999999940395355,100,25,5,K5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,5,2025-Aug-30 12:37:26,42.210452956358367,0.047642297290829978,5.7435307860222057e-08,84.420905912716734,24.093571151470243,57.079631854177748,0.57079631854177748,21396.187878560213,1.0004787609519277,1.5527325024611944,--,0.00010558743004367735,2901.3483003676038,--,--,--,--,5.4191357292215745,11.886144550227934,175.56103735078005,12.037268293197425,96.174228226425882,99.99815875286896,10.838271458443149,4.473721422762941e-07,--,62.218134372457371,27.864245016616163,53037.814225854898,81.354005489831692,2.7392138792485343,0.0018300305906789605,124.43626874491474,3.8965655028400855e-08,--,240.13637892327262,14.997339423332203,1250184.7194241507,6.6087262169708785,1.0865578943255836,1.1216540359928971e-05,480.27275784654523,1.0095806271995499e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.6292135005342593e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90028904716810121,Aqueous,
K6,,13:44:18,2025-08-30,3942,86,86,None,4673871.1231761295,4673871.1231761295,8,8,0,100,5.0331602096557617,25.043873686045412,0,100,25,5,K6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,6,2025-Aug-30 12:37:26,28.868073717001042,0.046879918510190757,8.4109190582625449e-08,57.736147434002085,16.477790376802663,57.079632462967311,0.57079632462967311,8795.5750569101801,1.0136896182077426,13.063762445054998,--,8.8664370172495108e-06,4248.7812818687707,--,--,--,--,6.6673443651846052,11.225237848172075,285.1435957815691,33.061246845586489,85.119451311434688,99.972429968607983,13.33468873036921,3.6417352712353753e-07,--,27.999911855372453,14.666657105748021,8189.0933200510972,30.436579500372417,1.4205614671406488,0.027309946264003966,55.999823710744906,8.6717069916441097e-08,--,--,--,--,--,--,--,--,--,--,2466.4511759229708,13.424570609449407,291038166.99725902,12.248164079155968,13.055464717882964,2.7313178617936026e-07,4932.9023518459417,9.844388316780334e-10,--,--,--,--,--,--,--,--,--,--,7.3444909115097544e-05,6,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89909158035034364,Aqueous,
